ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS,classifier
-4.841643753707471e-18,-7.666228397931492e-18,-1.4121168493752128e-17,-6.610559737506114e-18,-8.467722057344658e-18,-3.0376853160181316e-18,-1.801227643222934e-18,-3.1197297875168574e-18,-1.448176496787031e-17,-1.4932378955965438e-17,-8.977887105490325e-18,-7.291243159395943e-18,-2.4988326688153367e-17,-9.907892610515318e-18,-4.0521919108570105e-18,9.82471853327346e-19,-1.030007417725699e-17,-5.6715201282975794e-18,-7.000572570891433e-18,-6.032577218349853e-18,GaussianNB_BASE_LINE_VALUES
2.5101374998834945e-19,-1.0712610581467132e-19,6.16786669842047e-19,1.1405810144661322e-18,2.9703147521340687e-19,2.190338437070655e-19,-2.438084007336157e-19,1.2223321174830256e-19,4.623706614605388e-20,-6.609180631465349e-19,2.347825218346114e-19,-5.747609493791252e-19,2.9643651296520397e-19,6.525364982029576e-19,-7.917329884288239e-19,-7.61551677699711e-20,-4.046401310542704e-19,-6.78202127721056e-19,-1.1756673365410285e-19,2.32325903519451e-19,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES
0.0003250381851103157,-0.043045736849308014,-0.011604052037000656,0.01143260020762682,-0.0004257972468622029,-0.00041241562576033175,-0.013843870721757412,-0.000204425334231928,-0.023045696318149567,-0.020944807678461075,-0.05348214507102966,-0.04382878169417381,-0.006148349028080702,-0.02201273664832115,-6.041274900780991e-05,0.00031536800088360906,0.0005283708451315761,-0.0017914348281919956,-0.00023405143292620778,0.002577477600425482,XGBClassifier_BASE_LINE_VALUES
4.686065238444682e-18,7.840121880097486e-18,3.404697512075459e-17,1.0412519300405825e-17,5.217988905953198e-18,-1.847705984382084e-18,-1.760386363733393e-18,-1.2957016555563415e-19,4.468816829834528e-17,4.230823156916528e-18,-4.818481352450245e-19,-2.4296832500619926e-17,-3.702036064578261e-18,8.067622283355014e-17,-7.640477773806506e-18,2.5876745154557433e-18,-1.1155679241879983e-19,-9.950960200352973e-18,2.536195201297874e-18,4.881947647940571e-18,DecisionTreeClassifier_BASE_LINE_VALUES
4.884372242481266e-16,-6.767202604588039e-16,-4.3391837134345675e-16,-6.84981823984504e-16,-1.5172347793877012e-16,-1.0163081514934835e-16,-2.097754634318049e-16,5.616322985528821e-18,3.6938708794532466e-16,-3.9359368359104664e-17,1.7963459916852368e-16,1.6210013499859303e-16,3.1332898819347006e-16,-3.516863194890945e-16,7.165249347557156e-17,-1.6075890913488385e-16,-3.628014096935441e-16,-1.195656094012357e-16,1.0298539887514619e-16,-2.217544826888293e-16,ExtraTreeClassifier_BASE_LINE_VALUES
6.321010529460199e-17,6.360535763423761e-17,4.241562088408515e-17,-5.084954250550425e-17,6.950362692313831e-17,-1.2726050565754143e-18,-5.286921177194756e-17,-1.8555145211695578e-19,2.6712012928985634e-16,-1.3522271269426554e-16,-4.8480616690558275e-17,-5.4274243909574585e-17,-9.600113430173085e-18,2.6588857388664543e-16,-3.0016629565628825e-17,1.4319017294604753e-16,-6.67170376099539e-18,1.1620418785287283e-17,1.6104734244599422e-17,4.4677870242104494e-17,ExtraTreesClassifier_BASE_LINE_VALUES
1.8467408843296995e-18,1.1149537696092083e-18,1.8106154346415824e-18,2.323752552266752e-19,1.4790651819863577e-18,1.8407007837177595e-18,9.840072397743212e-19,-1.4686519717620507e-19,8.79293884090611e-19,4.6167754415019e-18,2.3372968541382836e-19,1.9035282487756833e-18,2.671051483049523e-18,4.818481352450245e-19,1.5968731906535566e-18,2.6803131534385984e-18,2.274356976858349e-18,1.1000824551656481e-18,6.125725823974025e-19,-4.591792510600403e-19,QuadraticDiscriminantAnalysis_BASE_HYPER
3.658277550839467e-19,1.6462852166310342e-18,-9.400951873908299e-20,-7.750959795712424e-20,1.7433655082640677e-18,0.0,3.4301410589110485e-18,0.0,-2.8040543340187516e-18,1.0717874763571048e-18,-8.527887271973987e-18,6.072935947813202e-18,1.5499726182214884e-18,-1.4186422417748576e-19,-4.419280876236687e-19,0.0,0.0,-4.159932171250472e-18,0.0,0.0,DecisionTreeClassifier_BASE_HYPER
-1.8169894246966578e-05,-0.029115639626979828,-0.0066366130486130714,0.0008639892912469804,0.00036020835977979004,0.0003625184763222933,-0.009868806228041649,0.0,-0.01399316731840372,-0.020144596695899963,-0.011819654144346714,-0.01976320706307888,-0.004141975659877062,-0.012099583633244038,0.0001234767260029912,-0.0004586447903420776,-0.00031311545171774924,-4.267106487532146e-05,2.462735392327886e-05,0.00016645219875499606,XGBClassifier_BASE_HYPER
