classifier,params,sensitive_group,positive_prediction_probability,variance,best_result
GaussianNB,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 0,0.0,0.0,0
GaussianNB,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 1,0.6466666666666666,0.22848888888888888,0
GaussianNB,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 0,0.0,0.0,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 1,0.45555555555555555,0.24802469135802466,0
QuadraticDiscriminantAnalysis,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",ENC_GENERO = 0,0.022727272727272728,0.02221074380165289,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,1
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,1
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 1,0.12222222222222222,0.10728395061728396,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",ENC_GENERO = 0,0.11363636363636363,0.10072314049586777,0
