id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e),false_negative_rate_difference_abs
99b01670-8bb0-4cd0-b421-fc8559d4b235,NN_CONFIG,BASE_LINE,NONE,NN,0.8214787084698175,0.9910970706490523,0.9787084698175011,0.9910970706490523,0.07575757575757576,0.8250059765718384,3482.0,0.17852129153018248,-0.09614713132096242,0.5091730992915301,0.17499402342816162,-0.09473028001464129,0.5076044044901066,0.008902929350947731,-0.007527756051348372,0.276556685685934,0.34065934065934067,0.16666666666666669,1.5,0.9242424242424242,0.05514485514485512,1.0600130463144162,0.055951334562258516,0.008902929350947731,0.9242424242424242,0.07575757575757576,0.9910970706490523,0.6593406593406593,31.0,732.0,31.0,732.0,60.0,91.0,4183.0,60.0,3451.0,0.8250059765718384,0.031336305598101744,0.031336305598101744,0.028015472957157984,0.00039243336250662517,0.00039871800242150175,0.028015472957157984,0.00039243336250662517,0.00039871800242150175,0.3345185631986916,0.7448577339500966,1.0201624955431312,0.0075277560513483666,0.05514485514485512,0.13069847334065401,0.019661599737233804,0.052098147560723417,0.07575757575757576,0.9910970706490523,0.0075277560513483666,0.8146934955545156,[0.79232569],792.0,0.10442811361679338,0.7116076880271394,0.9004566210045662,0.17994672289922325,0.17852129153018248,0.5334273232033141,0.533427323203314,0.5167116815890376,-9785758.041952565,0.04761709909350675,0.9924722439486515,0.943605167817349,0.9593505814160708,,,,,,,,0.007527756051348372
99b01670-8bb0-4cd0-b421-fc8559d4b235,RidgeClassifierCV,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.8221806270472625,0.996553704767375,0.986897519887693,0.996553704767375,0.05555555555555555,0.822664770033191,3482.0,0.17781937295273753,-0.09687136588122847,0.5040299366724238,0.17733522996680892,-0.09759976412755662,0.4998193365884951,0.0034462952326249283,-0.0025080473834065142,0.36455199476782213,0.21428571428571427,0.12578616352201255,1.606060606060606,0.9444444444444444,0.03276723276723281,1.0348121417957972,0.053915004322691994,0.0034462952326249283,0.9444444444444444,0.05555555555555555,0.996553704767375,0.7857142857142857,12.0,748.0,12.0,748.0,44.0,56.0,4218.0,44.0,3470.0,0.822664770033191,0.01763764007531965,0.01763764007531965,0.030580973393998363,0.0004675979668622179,0.00047579685646196315,0.030580973393998363,0.0004675979668622179,0.00047579685646196315,0.32837479904125405,0.5042150227693971,1.011421047175948,0.0025080473834064865,0.03276723276723281,0.11169296382478461,0.01124819866072091,0.048089926853611235,0.05555555555555555,0.996553704767375,0.0025080473834064865,0.8146934955545156,[0.79232569],792.0,0.10442811361679338,0.7116076880271394,0.9012987012987013,0.1780510673682244,0.17781937295273753,0.5260546301614654,0.5260546301614653,0.516776267934722,-9847048.637699846,0.030259185383826298,0.9974919526165934,0.9465357337697762,0.9629326605000201,,,,,,,,0.0025080473834065142
99b01670-8bb0-4cd0-b421-fc8559d4b235,XGBClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.8291998128217127,0.9540493968983343,0.9106223678053346,0.9540493968983343,0.2803030303030303,0.8535457348406988,3482.0,0.17080018717828727,-0.08040039296567758,0.5661599750912127,0.14645426515930113,-0.06520455404383978,0.5902174719809989,0.04595060310166571,-0.03943282403140996,0.2673381294964029,0.418848167539267,0.2151639344262295,1.525,0.7196969696969697,0.22417582417582416,1.3212138562839966,0.06727300306802368,0.04595060310166571,0.7196969696969697,0.2803030303030303,0.9540493968983343,0.581151832460733,160.0,570.0,160.0,570.0,222.0,382.0,3892.0,222.0,3322.0,0.8535457348406988,0.13180432410361703,0.13180432410361703,0.007245982608370558,2.6252131980404292e-05,2.6358280697382917e-05,0.007245982608370558,2.6252131980404292e-05,2.6358280697382917e-05,0.36680513373731205,0.8779344777829696,1.0935649518874908,0.03943282403140991,0.22417582417582416,0.14018424423503462,0.08378631899462341,0.07709706765984899,0.2803030303030303,0.9540493968983343,0.03943282403140991,0.8146934955545156,[0.79232569],792.0,0.10442811361679338,0.7116076880271394,0.9010035259018172,0.3191746073791258,0.17080018717828727,0.6171762136006823,0.6171762136006823,0.5358297199142148,-11449764.672185833,0.1847430001444142,0.9605671759685902,0.9267680290138095,0.9377669905706204,,,,,,,,0.03943282403140996
99b01670-8bb0-4cd0-b421-fc8559d4b235,GradientBoostingClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.8320074871314928,0.9629523262492821,0.9223210107627515,0.9629523262492821,0.2563131313131313,0.8505834601725013,3482.0,0.16799251286850725,-0.08645910700917014,0.5291138526499006,0.14941653982749872,-0.06844009370706329,0.5792986116033905,0.03704767375071798,-0.04089335635904624,0.09547790339157246,0.3885542168674699,-0.013888888888888895,0.9642857142857143,0.7436868686868687,0.21198801198801198,1.2931749101961867,0.06374465903782991,0.03704767375071798,0.7436868686868687,0.2563131313131313,0.9629523262492821,0.6114457831325302,129.0,589.0,129.0,589.0,203.0,332.0,3942.0,203.0,3353.0,0.8505834601725013,0.1264406841735291,0.1264406841735291,0.0077357513822802456,2.9920924724225363e-05,3.005015776798157e-05,0.0077357513822802456,2.9920924724225363e-05,3.005015776798157e-05,0.35705646342792874,1.419515710010667,1.0905317320829406,0.04089335635904623,0.21198801198801198,0.02727560240908719,0.08215586652186901,0.0702611368697213,0.2563131313131313,0.9629523262492821,0.04089335635904623,0.8146934955545156,[0.79232569],792.0,0.10442811361679338,0.7116076880271394,0.9032866379310345,0.3182876897407333,0.16799251286850725,0.6096327287812067,0.6096327287812067,0.5325503494595354,-10796506.009876784,0.17109465562896575,0.9591066436409539,0.9321656936335837,0.9409762516396989,,,,,,,,0.04089335635904624
99b01670-8bb0-4cd0-b421-fc8559d4b235,GradientBoostingClassifier,BASE_LINE,PCA,PCA,0.8235844642021526,0.9925330269959793,0.9789424426766495,0.9925330269959793,0.08080808080808081,0.8260038240917782,3482.0,0.1764155357978474,-0.09041539549569011,0.530911533294953,0.1739961759082218,-0.09190817720530835,0.5184688139059305,0.007466973004020678,-0.003936054600883341,0.5230528620581795,0.28888888888888886,0.48255813953488375,2.804347826086957,0.9191919191919192,0.07512487512487509,1.0823838737949167,0.055123758025661454,0.007466973004020678,0.9191919191919192,0.08080808080808081,0.9925330269959793,0.7111111111111111,26.0,728.0,26.0,728.0,64.0,90.0,4184.0,64.0,3456.0,0.8260038240917782,0.0395304648628792,0.0395304648628792,0.028104198987009554,0.00039492300035071445,0.00040126820363092195,0.028104198987009554,0.00039492300035071445,0.00040126820363092195,0.3320354138511778,0.733363354524361,1.019863853126403,0.00393605460088331,0.07512487512487509,0.287233158370096,0.01937604862358444,0.05074178676861468,0.08080808080808081,0.9925330269959793,0.00393605460088331,0.8146934955545156,[0.77440337],792.0,0.10442811361679338,0.7116076880271394,0.9016436211844508,0.19847570220529737,0.1764155357978474,0.5366705539020301,0.5366705539020301,0.5154557174280641,-9608434.681033012,0.07118882052399175,0.9960639453991168,0.9449077238550923,0.9613657840226388,,,,,,,,0.003936054600883341
99b01670-8bb0-4cd0-b421-fc8559d4b235,XGBClassifier,BASE_LINE,PCA,PCA,0.8224145999064109,0.985353245261344,0.9684136640149743,0.985353245261344,0.10606060606060606,0.8289441894177337,3482.0,0.17758540009358914,-0.09500492686636497,0.5121594517800437,0.17105581058226624,-0.09135749334873235,0.5139608437456243,0.014646754738655945,-0.012906273474223849,0.25062949640287774,0.37777777777777777,0.12790697674418605,1.34375,0.8939393939393939,0.07432567432567427,1.0838215412347905,0.05783147529190191,0.014646754738655945,0.8939393939393939,0.10606060606060606,0.985353245261344,0.6222222222222222,51.0,708.0,51.0,708.0,84.0,135.0,4139.0,84.0,3431.0,0.8289441894177337,0.043615973899949034,0.043615973899949034,0.025130197041844632,0.0003157634016809683,0.0003202840599500532,0.025130197041844632,0.0003157634016809683,0.0003202840599500532,0.3400925617884105,0.7691750416007965,1.030175625087367,0.012906273474223795,0.07432567432567427,0.10963223504645919,0.029064072935376606,0.05605446761742531,0.10606060606060606,0.985353245261344,0.012906273474223795,0.8146934955545156,[0.77440337],792.0,0.10442811361679338,0.7116076880271394,0.9004067707649914,0.2030833801055928,0.17758540009358914,0.545706925660975,0.545706925660975,0.5219053866343245,-10540242.588502722,0.06141940085145042,0.9870937265257761,0.9409667466575249,0.9558558232573484,,,,,,,,0.012906273474223849
99b01670-8bb0-4cd0-b421-fc8559d4b235,LinearDiscriminantAnalysis,BASE_LINE,PCA,PCA,0.8167992512868507,0.9991384261918438,0.9964904071127749,0.9991384261918438,0.015151515151515152,0.8168584174688894,3482.0,0.1832007487131493,-0.10185815359394923,0.49474893217279003,0.1831415825311106,-0.10186503237041802,0.4947320513859919,0.0008615738081562321,-0.001076426264800861,0.0,0.2,-0.2,0.0,0.9848484848484849,0.016783216783216814,1.0170697012802277,0.053754084109260386,0.0008615738081562321,0.9848484848484849,0.015151515151515152,0.9991384261918438,0.8,3.0,780.0,3.0,780.0,12.0,15.0,4259.0,12.0,3479.0,0.8168584174688894,0.00892982152400884,0.00892982152400884,0.032600026982502896,0.0005313808796299585,0.000541337068304634,0.032600026982502896,0.0005313808796299585,0.000541337068304634,0.32788438239495454,1.2112835418479297,1.0043016919988528,0.0010764262648008671,0.016783216783216814,-0.04906748381479101,0.004283266704740107,0.04704223486689361,0.015151515151515152,0.9991384261918438,0.0010764262648008671,0.8146934955545156,[0.77440337],792.0,0.10442811361679338,0.7116076880271394,0.8988502777418939,0.09388754231945598,0.1832007487131493,0.5071449706716794,0.5071449706716795,0.5026162565967828,-9384355.485305896,0.015706790518415954,0.9989235737351991,0.9463447806868412,0.9632450601490128,,,,,,,,0.001076426264800861
99b01670-8bb0-4cd0-b421-fc8559d4b235,AdaBoostClassifier,BASE_LINE,PCA,PCA,0.8207767898923725,0.9922458357265939,0.9812821712681329,0.9922458357265939,0.06691919191919192,0.823795898903195,3482.0,0.17922321010762754,-0.08909934515583984,0.5438217737781417,0.17620410109680495,-0.09278073615117925,0.5196985154228229,0.007754164273406089,-0.0006995480042231005,0.9113799869195554,0.3375,0.7066666666666667,3.409090909090909,0.9330808080808081,0.07412587412587412,1.0800604229607251,0.055650003724829866,0.007754164273406089,0.9330808080808081,0.06691919191919192,0.9922458357265939,0.6625,27.0,739.0,27.0,739.0,53.0,80.0,4194.0,53.0,3455.0,0.823795898903195,0.03741271106504862,0.03741271106504862,0.029510835199737146,0.00043544469709302247,0.00044280332198124816,0.029510835199737146,0.00043544469709302247,0.00044280332198124816,0.3336165575172487,0.39668090137935264,1.0152666042748004,0.0006995480042231161,0.07412587412587412,0.39972370140892294,0.014939649585876902,0.05138579330934813,0.06691919191919192,0.9922458357265939,0.0006995480042231161,0.8146934955545156,[0.77440337],792.0,0.10442811361679338,0.7116076880271394,0.9002084418968213,0.16962225768642453,0.17922321010762754,0.5295825138228929,0.5295825138228929,0.5097693962481349,-12474748.657295696,0.07342632612165102,0.9993004519957769,0.9439890710382514,0.9617330787223014,,,,,,,,0.0006995480042231005
99b01670-8bb0-4cd0-b421-fc8559d4b235,XGBClassifier,BASE_LINE,PCA,HYPERPARAMETER,0.8217126813289658,0.9879379666858128,0.9733270940570894,0.9879379666858128,0.09090909090909091,0.8269230769230769,3482.0,0.1782873186710342,-0.09586158020731306,0.5099164176846565,0.17307692307692307,-0.09249705188679244,0.5135658914728682,0.012062033314187249,-0.011474652355618196,0.20050359712230215,0.3684210526315789,0.13636363636363635,1.375,0.9090909090909091,0.07192807192807193,1.079734219269103,0.05703183518155544,0.012062033314187249,0.9090909090909091,0.09090909090909091,0.9879379666858128,0.631578947368421,42.0,720.0,42.0,720.0,72.0,114.0,4160.0,72.0,3440.0,0.8269230769230769,0.041701362141845055,0.041701362141845055,0.0259648839698849,0.00033708759978479287,0.0003420787254393861,0.0259648839698849,0.00033708759978479287,0.0003420787254393861,0.3377331348314981,0.9782344615443337,1.0270798709551276,0.011474652355618176,0.07192807192807193,0.11443034412521441,0.0262292753511687,0.05431999873726206,0.09090909090909091,0.9879379666858128,0.011474652355618176,0.8146934955545156,[0.77440337],792.0,0.10442811361679338,0.7116076880271394,0.9002878827532059,0.19013557141337772,0.1782873186710342,0.5394235287974518,0.5394235287974518,0.5169288328752373,-10224370.95018582,0.06045341957245374,0.9885253476443819,0.9420785978365056,0.9570681664849777,,,,,,,,0.011474652355618196
99b01670-8bb0-4cd0-b421-fc8559d4b235,GradientBoostingClassifier,BASE_LINE,PCA,HYPERPARAMETER,0.8242863827795975,0.9910970706490523,0.9759007955077211,0.9910970706490523,0.09090909090909091,0.8273795252936945,3482.0,0.17571361722040246,-0.09113963005595616,0.5257489086835684,0.17262047470630545,-0.09047076262796534,0.5220783626392266,0.008902929350947731,-0.007527756051348372,0.276556685685934,0.30097087378640774,0.37666666666666665,2.2988505747126435,0.9090909090909091,0.0863136863136863,1.095829636202307,0.05551971147036117,0.008902929350947731,0.9090909090909091,0.09090909090909091,0.9910970706490523,0.6990291262135923,31.0,720.0,31.0,720.0,72.0,103.0,4171.0,72.0,3451.0,0.8273795252936945,0.04692072118251733,0.04692072118251733,0.026424222329291355,0.0003491197628539099,0.0003543833314373074,0.026424222329291355,0.0003491197628539099,0.0003543833314373074,0.33322578372737355,1.1346910963665688,1.02539423624628,0.0075277560513483666,0.0863136863136863,0.23356871464731602,0.024669101002239957,0.051654396601610024,0.09090909090909091,0.9910970706490523,0.0075277560513483666,0.8146934955545156,[0.77440337],792.0,0.10442811361679338,0.7116076880271394,0.9018685482817196,0.207770914521525,0.17571361722040246,0.5410030807790717,0.5410030807790716,0.5156188260669539,-9883405.390381457,0.07878593026233793,0.9924722439486515,0.9443798317028117,0.9598842618128614,,,,,,,,0.007527756051348372
