sample_index,classifier,POS_CON_ENC,BEN_TRV_ENC,BEN_FA_ENC,BEN_FPT_ENC,BEN_PDT_ENC,POS_SPU_ENC,REG_SAL_ENC,SEXO_ENC,NIV_EDU_ENC,POS_SSO_ENC,GRUPO_ETAR_ENC_Entre 18 y 25 años,GRUPO_ETAR_ENC_Entre 26 y 40 años,GRUPO_ETAR_ENC_Entre 41 y 60 años,GRUPO_ETAR_ENC_Mayor de 60 años,EX_GRUPO_ENC_AUC,EX_GRUPO_ENC_ELN,EX_GRUPO_ENC_EPL,EX_GRUPO_ENC_ERG,EX_GRUPO_ENC_ERP,EX_GRUPO_ENC_FARC,TIP_VIV_ENC_Apartamento,TIP_VIV_ENC_Casa,TIP_VIV_ENC_Casa_Lote,TIP_VIV_ENC_Finca,TIP_VIV_ENC_Habitacion,TIP_VIV_ENC_Otro,TIP_VIV_ENC_Rancho,TIP_VIV_ENC_Vivienda indigena,REG_VIV_ENC_Familiar,REG_VIV_ENC_No_Registra,REG_VIV_ENC_Otra_forma,REG_VIV_ENC_Sana_posesión_título,REG_VIV_ENC_arriendo_subarriendo,REG_VIV_ENC_usufructo,OCU_ECO_ENC_Desocupados,OCU_ECO_ENC_Ocupados_Informal,DEP_RES_ENC,MUN_RES_ENC,NUM_HIJOS_NOR,AÑO_ING_NOR,POS_CON_ENC_CON,BEN_TRV_ENC_CON,BEN_FA_ENC_CON,BEN_FPT_ENC_CON,BEN_PDT_ENC_CON,POS_SPU_ENC_CON,REG_SAL_ENC_CON,SEXO_ENC_CON,NIV_EDU_ENC_CON,POS_SSO_ENC_CON,GRUPO_ETAR_ENC_Entre 18 y 25 años_CON,GRUPO_ETAR_ENC_Entre 26 y 40 años_CON,GRUPO_ETAR_ENC_Entre 41 y 60 años_CON,GRUPO_ETAR_ENC_Mayor de 60 años_CON,EX_GRUPO_ENC_AUC_CON,EX_GRUPO_ENC_ELN_CON,EX_GRUPO_ENC_EPL_CON,EX_GRUPO_ENC_ERG_CON,EX_GRUPO_ENC_ERP_CON,EX_GRUPO_ENC_FARC_CON,TIP_VIV_ENC_Apartamento_CON,TIP_VIV_ENC_Casa_CON,TIP_VIV_ENC_Casa_Lote_CON,TIP_VIV_ENC_Finca_CON,TIP_VIV_ENC_Habitacion_CON,TIP_VIV_ENC_Otro_CON,TIP_VIV_ENC_Rancho_CON,TIP_VIV_ENC_Vivienda indigena_CON,REG_VIV_ENC_Familiar_CON,REG_VIV_ENC_No_Registra_CON,REG_VIV_ENC_Otra_forma_CON,REG_VIV_ENC_Sana_posesión_título_CON,REG_VIV_ENC_arriendo_subarriendo_CON,REG_VIV_ENC_usufructo_CON,OCU_ECO_ENC_Desocupados_CON,OCU_ECO_ENC_Ocupados_Informal_CON,DEP_RES_ENC_CON,MUN_RES_ENC_CON,NUM_HIJOS_NOR_CON,AÑO_ING_NOR_CON,distance
190,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625701984275552,0.0312616997379258,2.0,2004.0,0,1,0,0.0,1,1,0,1,2.0,1.0,1,1,0,1,1,1,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1,0.0,1,0.0,1,1,1,0,0.0861100711344066,0.037298764507675,6.0,2007.0,26.562834414490393
190,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625701984275552,0.0312616997379258,2.0,2004.0,1,1,0,0.0,0,0,0,0,2.0,1.0,1,1,0,1,1,0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,1,0.0,1,0.0,1,1,1,0,0.2119992512167727,0.0818513665293897,2.0,2008.0,23.874065736832964
190,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625701984275552,0.0312616997379258,2.0,2004.0,1,1,1,0.0,0,1,1,0,3.0,3.0,1,0,0,1,1,0,0.0,0.0,0,0,0,1,1,1,1,0,0,1,0,0.0,1,0.0,1,1,1,1,0.2119992512167727,0.0312616997379258,4.0,2006.0,20.014566628015196
190,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625701984275552,0.0312616997379258,2.0,2004.0,0,1,0,0.0,0,0,0,0,3.0,1.0,1,0,1,0,0,0,0.0,0.0,1,0,0,1,0,1,0,1,1,1,1,0.0,0,0.0,0,1,1,1,0.0861100711344066,0.037298764507675,5.0,2004.0,20.550490513173212
190,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625701984275552,0.0312616997379258,2.0,2004.0,1,1,1,0.0,1,0,0,0,2.0,3.0,0,1,0,0,1,0,0.0,0.0,0,1,0,1,0,1,1,1,0,1,0,0.0,0,0.0,1,0,0,0,0.2119992512167727,0.0180175964058405,3.0,2006.0,21.348210615817138
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,1,0,0,0.0,0,1,1,1,2.0,1.0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,1,0,0,0,0.0568139273680269,0.0244290527892175,0.0,2014.0,21.14447840471685
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,1,0,1,0.0,1,0,1,0,3.0,1.0,0,1,0,0,0,0,0.0,0.0,0,1,1,0,1,1,0,0,0,0,1,0.0,1,0.0,0,0,1,0,0.0861100711344066,0.0214339198801946,1.0,2013.0,27.479392709379205
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,1,1,0,0.0,0,0,0,0,2.0,1.0,0,1,1,1,1,0,0.0,0.0,0,0,1,1,1,0,1,0,1,0,1,0.0,1,0.0,1,0,0,0,0.0861100711344066,0.0146480718831898,4.0,2011.0,25.312991348634107
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,0,0,1,0.0,1,0,0,1,3.0,1.0,1,0,1,0,0,1,0.0,0.0,0,1,1,1,0,0,0,1,0,0,0,0.0,1,0.0,0,1,1,0,0.0861100711344066,0.0818513665293897,4.0,2018.0,33.77047643529725
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,1,1,0,0.0,1,0,0,0,3.0,3.0,0,1,0,0,1,0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,0,0.0,0,0.0,0,1,1,0,0.0861100711344066,0.0312616997379258,1.0,2013.0,25.398413333804747
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,1,0,1,0.0,0,0,1,1,1.0,1.0,0,1,1,1,1,1,0.0,0.0,1,1,1,1,0,0,1,0,0,1,1,0.0,0,0.0,0,0,1,1,0.0861100711344066,0.0038843129913889,1.0,2012.0,26.09028958069695
1201,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0736147510295769,0.037298764507675,2.0,2006.0,1,1,0,0.0,1,1,0,1,3.0,1.0,0,0,1,1,1,0,0.0,0.0,1,0,1,0,1,0,1,0,0,1,1,0.0,0,0.0,0,0,1,1,0.0861100711344066,0.037298764507675,3.0,2004.0,19.460568470780537
2009,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,0.0818513665293897,0.0,2003.0,1,0,0,0.0,1,0,0,1,2.0,3.0,1,0,0,0,0,0,0.0,0.0,1,1,1,0,1,1,0,0,0,0,1,0.0,1,0.0,0,0,0,1,0.0861100711344066,0.0818513665293897,3.0,2004.0,18.687092292126017
2009,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,0.0818513665293897,0.0,2003.0,1,0,0,0.0,1,1,0,0,2.0,3.0,1,0,0,1,1,1,0.0,0.0,1,1,0,1,1,1,0,0,1,0,0,0.0,1,0.0,1,1,0,1,0.0861100711344066,0.0133377012354923,1.0,2012.0,25.32329795668136
2009,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,0.0818513665293897,0.0,2003.0,1,0,0,0.0,1,0,1,1,3.0,3.0,1,0,1,1,1,1,0.0,0.0,1,1,1,0,1,1,1,0,1,0,1,0.0,0,0.0,1,1,1,1,0.0037439161362785,0.006224260576563,5.0,2007.0,26.349797300264356
3819,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,9.359790340696368e-05,3.0,2006.0,0,1,1,0.0,0,1,1,1,4.0,3.0,0,1,1,1,0,1,0.0,0.0,1,1,0,0,1,0,0,0,0,1,1,0.0,1,0.0,1,0,0,1,0.2119992512167727,0.037298764507675,4.0,2008.0,18.964343757695936
3819,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,9.359790340696368e-05,3.0,2006.0,1,1,1,0.0,0,1,0,1,4.0,1.0,0,0,1,1,0,1,0.0,0.0,1,1,0,0,1,0,0,1,0,1,0,0.0,1,0.0,0,0,1,1,0.2119992512167727,0.0180175964058405,8.0,2008.0,26.13194674327293
3819,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,9.359790340696368e-05,3.0,2006.0,0,1,1,0.0,1,0,0,0,2.0,1.0,0,0,0,1,0,1,0.0,0.0,0,1,0,1,0,0,0,1,1,1,0,0.0,1,0.0,1,1,0,1,0.0861100711344066,0.0818513665293897,1.0,2013.0,25.6837017097533
3819,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,9.359790340696368e-05,3.0,2006.0,0,0,1,0.0,0,0,0,1,4.0,3.0,0,0,1,1,1,1,0.0,0.0,0,0,0,1,1,1,0,1,1,1,1,0.0,0,0.0,0,0,1,1,0.2119992512167727,0.0180175964058405,0.0,2008.0,22.186448588872544
3819,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,9.359790340696368e-05,3.0,2006.0,0,0,1,0.0,0,0,0,0,2.0,1.0,0,0,0,0,1,0,0.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0.0,1,0.0,1,0,1,1,0.2119992512167727,0.0180175964058405,0.0,2003.0,19.682398554292448
3819,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,9.359790340696368e-05,3.0,2006.0,1,0,1,0.0,0,1,1,1,3.0,3.0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,1,0.0861100711344066,0.0021995507300636,6.0,2012.0,22.119245651051784
1626,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0189067764882066,0.0117465368775739,0.0,2006.0,0,1,0,0.0,0,1,0,1,2.0,3.0,0,1,1,1,1,1,0.0,0.0,1,1,0,0,1,0,0,1,1,0,0,0.0,0,0.0,0,0,0,1,0.2119992512167727,0.0214339198801946,3.0,2008.0,17.067345899825614
1626,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0189067764882066,0.0117465368775739,0.0,2006.0,0,0,1,0.0,0,1,0,1,2.0,3.0,0,0,1,1,0,0,0.0,0.0,1,0,0,0,1,1,1,1,1,0,1,0.0,1,0.0,0,0,1,0,0.0861100711344066,0.0818513665293897,3.0,2014.0,25.149464171775122
1626,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0189067764882066,0.0117465368775739,0.0,2006.0,1,1,0,0.0,0,0,0,0,3.0,3.0,0,0,1,1,1,0,0.0,0.0,0,1,1,1,0,1,1,0,0,0,1,0.0,0,0.0,0,0,1,1,0.2119992512167727,0.0107637588918008,2.0,2005.0,17.46643886820708
1626,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0189067764882066,0.0117465368775739,0.0,2006.0,1,1,1,0.0,1,1,0,1,2.0,1.0,1,0,0,1,0,0,0.0,0.0,1,1,1,0,0,1,0,1,0,1,1,0.0,0,0.0,0,0,0,0,0.2119992512167727,0.0818513665293897,1.0,2006.0,18.213923084266558
1626,LinearDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0189067764882066,0.0117465368775739,0.0,2006.0,0,1,0,0.0,1,0,0,1,2.0,1.0,1,1,1,0,1,0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0.0,0,0.0,0,0,1,1,0.0368775739423436,0.0818513665293897,4.0,2018.0,28.65616165700874
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,0,1,0,0.0,1,1,1,1,1.0,1.0,1,0,0,0,0,1,0.0,0.0,0,0,1,0,0,1,1,0,1,1,1,0.0,0,0.0,0,0,1,0,0.0235866716585548,0.0818513665293897,1.0,2009.0,26.775157605450804
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,0,1,1,0.0,0,1,1,1,3.0,3.0,1,0,0,1,0,0,0.0,0.0,0,0,1,1,0,1,0,1,0,1,0,0.0,1,0.0,0,0,1,1,0.0472201422688131,0.0312616997379258,4.0,2004.0,18.23806457459913
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,0,0,1,0.0,1,0,1,1,1.0,1.0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,1,0,0.0861100711344066,0.0818513665293897,0.0,2004.0,20.506330404176982
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,1,0,1,0.0,0,1,1,1,2.0,1.0,0,1,0,0,0,1,0.0,0.0,1,1,0,1,1,0,0,0,0,0,1,0.0,0,0.0,0,1,0,0,0.0861100711344066,0.0818513665293897,1.0,2016.0,32.973285876314684
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,1,1,1,0.0,0,1,1,0,2.0,1.0,0,1,1,1,1,0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,1,0,0.2119992512167727,0.0818513665293897,6.0,2013.0,28.422162069236208
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,1,1,1,0.0,1,0,0,1,1.0,3.0,0,0,1,1,1,1,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0.0,0,0.0,0,1,1,0,0.0736147510295769,0.0818513665293897,0.0,2008.0,21.936533633512887
3888,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0235866716585548,0.0133377012354923,3.0,2004.0,1,1,0,0.0,0,1,0,1,2.0,1.0,0,0,1,1,1,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1,1,0,1,0.0037439161362785,0.037298764507675,1.0,2003.0,16.794649704806183
2051,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0453949831523773,0.0012167727442905,2.0,2006.0,0,1,1,0.0,0,0,0,1,3.0,1.0,0,0,0,1,1,1,0.0,0.0,0,0,1,1,1,0,0,1,1,0,1,0.0,1,0.0,1,0,0,1,0.0368775739423436,0.0244290527892175,6.0,2014.0,31.55628073425116
2051,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0453949831523773,0.0012167727442905,2.0,2006.0,0,0,1,0.0,1,1,1,0,3.0,3.0,1,1,0,1,0,1,0.0,0.0,1,0,0,0,0,1,1,1,0,0,1,0.0,0,0.0,0,1,1,1,0.2119992512167727,0.0146480718831898,8.0,2016.0,35.08957096292141
2051,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0453949831523773,0.0012167727442905,2.0,2006.0,1,0,1,0.0,0,0,0,1,2.0,3.0,1,0,0,0,1,0,0.0,0.0,1,1,0,0,1,0,1,1,1,1,1,0.0,1,0.0,0,1,0,0,0.0861100711344066,0.0244290527892175,1.0,2018.0,30.40085265657966
2051,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0453949831523773,0.0012167727442905,2.0,2006.0,1,1,1,0.0,1,1,0,1,3.0,3.0,1,0,0,0,0,0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,1,0.0,0,0.0,1,1,0,1,0.0861100711344066,0.0818513665293897,4.0,2007.0,19.113769036257114
2051,LinearDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0453949831523773,0.0012167727442905,2.0,2006.0,0,0,1,0.0,0,0,1,0,3.0,1.0,1,1,1,1,1,1,0.0,0.0,1,0,0,1,1,0,1,0,0,1,1,0.0,1,0.0,1,1,0,1,0.0568139273680269,0.0066454511418944,2.0,2008.0,20.766099579135826
