classifier,params,sensitive_group,positive_prediction_probability,variance,best_result
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.94,0.056400000000000006,0
AdaBoostClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.974025974025974,0.025299375948726603,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9542857142857143,0.043624489795918375,0
LogisticRegressionCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,1
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,1
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9885714285714285,0.01129795918367347,0
RidgeClassifierCV,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.9,0.09,0
XGBClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,0.987012987012987,0.012818350480688146,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 1), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
GradientBoostingClassifier,"(('approach', 'kernel'), ('cpu_time', 300), ('lambax', 0.01), ('maxorder', 2), ('spline_intervals', 3))",SEXO_ENC = 0,1.0,0.0,0
GradientBoostingClassifier,"(('approach', 'hdmr'), ('cpu_time', 300), ('lambax', 0.1), ('maxorder', 2), ('spline_intervals', 2))",SEXO_ENC = 1,0.8971428571428571,0.09227755102040817,0
