sample_index,classifier,POS_CON_ENC,BEN_TRV_ENC,BEN_FA_ENC,BEN_FPT_ENC,BEN_PDT_ENC,POS_SPU_ENC,REG_SAL_ENC,SEXO_ENC,NIV_EDU_ENC,POS_SSO_ENC,GRUPO_ETAR_ENC_Entre 18 y 25 años,GRUPO_ETAR_ENC_Entre 26 y 40 años,GRUPO_ETAR_ENC_Entre 41 y 60 años,GRUPO_ETAR_ENC_Mayor de 60 años,EX_GRUPO_ENC_AUC,EX_GRUPO_ENC_ELN,EX_GRUPO_ENC_EPL,EX_GRUPO_ENC_ERG,EX_GRUPO_ENC_ERP,EX_GRUPO_ENC_FARC,TIP_VIV_ENC_Apartamento,TIP_VIV_ENC_Casa,TIP_VIV_ENC_Casa_Lote,TIP_VIV_ENC_Finca,TIP_VIV_ENC_Habitacion,TIP_VIV_ENC_Otro,TIP_VIV_ENC_Rancho,TIP_VIV_ENC_Vivienda indigena,REG_VIV_ENC_Familiar,REG_VIV_ENC_No_Registra,REG_VIV_ENC_Otra_forma,REG_VIV_ENC_Sana_posesión_título,REG_VIV_ENC_arriendo_subarriendo,REG_VIV_ENC_usufructo,OCU_ECO_ENC_Desocupados,OCU_ECO_ENC_Ocupados_Informal,DEP_RES_ENC,MUN_RES_ENC,NUM_HIJOS_NOR,AÑO_ING_NOR,POS_CON_ENC_CON,BEN_TRV_ENC_CON,BEN_FA_ENC_CON,BEN_FPT_ENC_CON,BEN_PDT_ENC_CON,POS_SPU_ENC_CON,REG_SAL_ENC_CON,SEXO_ENC_CON,NIV_EDU_ENC_CON,POS_SSO_ENC_CON,GRUPO_ETAR_ENC_Entre 18 y 25 años_CON,GRUPO_ETAR_ENC_Entre 26 y 40 años_CON,GRUPO_ETAR_ENC_Entre 41 y 60 años_CON,GRUPO_ETAR_ENC_Mayor de 60 años_CON,EX_GRUPO_ENC_AUC_CON,EX_GRUPO_ENC_ELN_CON,EX_GRUPO_ENC_EPL_CON,EX_GRUPO_ENC_ERG_CON,EX_GRUPO_ENC_ERP_CON,EX_GRUPO_ENC_FARC_CON,TIP_VIV_ENC_Apartamento_CON,TIP_VIV_ENC_Casa_CON,TIP_VIV_ENC_Casa_Lote_CON,TIP_VIV_ENC_Finca_CON,TIP_VIV_ENC_Habitacion_CON,TIP_VIV_ENC_Otro_CON,TIP_VIV_ENC_Rancho_CON,TIP_VIV_ENC_Vivienda indigena_CON,REG_VIV_ENC_Familiar_CON,REG_VIV_ENC_No_Registra_CON,REG_VIV_ENC_Otra_forma_CON,REG_VIV_ENC_Sana_posesión_título_CON,REG_VIV_ENC_arriendo_subarriendo_CON,REG_VIV_ENC_usufructo_CON,OCU_ECO_ENC_Desocupados_CON,OCU_ECO_ENC_Ocupados_Informal_CON,DEP_RES_ENC_CON,MUN_RES_ENC_CON,NUM_HIJOS_NOR_CON,AÑO_ING_NOR_CON,distance
3980,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0254118307749906,0.0097341819543242,3.0,2010.0,0.21286267471593423,0.130499333426213,0.967523099516262,0.0,0.19080832155202687,0.6035225741683847,0.8920232262068709,0.015212795919335997,2.956862007026673,2.823688722521327,0.05548388249564595,0.17325588167984285,0.17890162475689908,0.13941811082733946,0.2955267940079309,0.46401261484440603,0.0,0.0,0.21289841151149802,0.14296241856689462,0.7218780500153339,0.5398476467714224,0.6242583190567966,0.6429453646659461,0.7335406921220697,0.989153508162019,0.5291778992289299,0.19512294123324248,0.7894503050199492,0.0,0.5475224767557813,0.0,0.3714320447299061,0.8566990180394387,0.36629878573379127,0.8906725301717409,0.15880859810855746,0.02318854358101588,2.288515043980672,2009.0989047019962,15.431404503083922
3980,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0254118307749906,0.0097341819543242,3.0,2010.0,0.08861716162967437,0.6728129355211573,0.8064048039567062,0.0,0.6413838949320108,0.09394769899994349,0.6467678337197537,0.8919556560483075,1.8627624433275856,2.034762499476791,0.8690942498116391,0.28346046446384776,0.5485799738074588,0.3521973656618932,0.07489450257909469,0.9735041647666497,0.0,0.0,0.21839838069404427,0.36421571734223857,0.3190907602120958,0.6458964806488114,0.15738587920717428,0.04025108267132915,0.38262275828194714,0.36563105006181573,0.6352483384397724,0.3975859075365662,0.588437942206227,0.0,0.0008949745381005014,0.0,0.7407609700406746,0.7050768575256804,0.6658159065573838,0.18891883608945137,0.12216925147167174,0.04087740057988336,7.137149532931822,2016.300412538207,26.287749710998536
3980,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0254118307749906,0.0097341819543242,3.0,2010.0,0.4555865666647685,0.9009681387176495,0.7363330399172427,0.0,0.20794476884568192,0.7196511277174195,0.9600563915234174,0.5582241621428643,2.5231644007006984,2.49270913203958,0.47408264581181825,0.3849289552899494,0.9259229168739359,0.7756872451294272,0.9729509741461337,0.6221418792488755,0.0,0.0,0.6969441942201615,0.737508155209468,0.8072729275164222,0.8750581931482245,0.05311849649892464,0.021448752911459867,0.5975227743728795,0.7149274518734096,0.25481772041303596,0.619068407837256,0.911747578300506,0.0,0.047896028876114105,0.0,0.7414163300889579,0.9346567915698596,0.8308370713957001,0.6121002843442713,0.14164246207061962,0.06963072264415125,4.632837364855438,2006.9605059064486,21.361268449049284
3980,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0254118307749906,0.0097341819543242,3.0,2010.0,0.76923658855484,0.950214093134147,0.9935912590885992,0.0,0.14427750382083881,0.24861927763452152,0.7576022668791796,0.9811422893017556,3.8113506836828126,2.616457323109949,0.8458518400588383,0.8671093565720442,0.2123375496870974,0.27193259334759723,0.210733680525642,0.5533949600251712,0.0,0.0,0.47616288062065515,0.23215689847882504,0.6325164323562351,0.3594783051867483,0.3203526665689923,0.9570317826057919,0.7976655940897444,0.7449735449863985,0.48652435524623894,0.6635583085643539,0.7734970768431332,0.0,0.4313693099935971,0.0,0.05228749385878828,0.15734029494943913,0.7893609029435548,0.5857644757123279,0.11201237608237788,0.05550707935138703,4.641187898703743,2007.8250671632247,21.700673527015596
3980,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0254118307749906,0.0097341819543242,3.0,2010.0,0.09450457681517854,0.33384468602281936,0.6184003068546389,0.0,0.1428343460080096,0.029096936802373685,0.15078945956301526,0.5674090992564911,1.993100626034375,2.9991712844096896,0.40753925144777015,0.9157157932247877,0.19705360955754303,0.2137521944629326,0.9911635728794103,0.8074518401551046,0.0,0.0,0.5769446754685331,0.37062700635461465,0.9996105752477705,0.8016768140574366,0.19890167414745363,0.5123350942885199,0.568146539408499,0.023142023784633592,0.04626229052791886,0.8833605593734458,0.0632782165937481,0.0,0.4516403282106347,0.0,0.1224282958193712,0.15631465297052005,0.6863227193084792,0.30993988512862725,0.1917719511886306,0.05902870675146502,7.741125173305196,2017.8911891904288,26.75382961394529
239,GradientBoostingClassifier_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,0.0128697117184575,2.0,2005.0,0.7337153029764868,0.6327678524936173,0.02176000351877294,0.0,0.38031866925574753,0.27638782333806644,0.08680291047616018,0.30233699560635363,3.612703597504151,2.0084678605477553,0.5486559049580858,0.49697049991344033,0.7613536899294152,0.4215682384520031,0.9332506012832877,0.8880569979012108,0.0,0.0,0.48277567443876634,0.3160668921999481,0.8665143200587354,0.9101324004528578,0.5508603019864445,0.9417352157278814,0.22635111223849902,0.8214211638081976,0.8371548420293232,0.10068090993900158,0.6703249113449947,0.0,0.0011057907940666967,0.0,0.8481168973381453,0.4293603190148164,0.5227738273053024,0.5737907448522069,0.11701404551949976,0.06518644166339045,7.83246518664381,2015.4196358808765,31.678345813732825
239,GradientBoostingClassifier_BASE_LINE_VALUES,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2119992512167727,0.0128697117184575,2.0,2005.0,0.11472510367560773,0.3468345989959398,0.9079235552617813,0.0,0.768773417703073,0.6474519424421453,0.6514352468918604,0.11595998316157086,2.1598536899674734,1.4313494878801494,0.6622455957271739,0.636304899122207,0.6736457265650724,0.10639548003124677,0.6616887287184962,0.3986921873669128,0.0,0.0,0.5488640161023198,0.6603059474387678,0.14745836218362907,0.40580597868422086,0.3013927570337953,0.568611656314562,0.6947350569604006,0.9235804983428967,0.3543152426933841,0.5166170786366431,0.3380169991426396,0.0,0.3039086119602372,0.0,0.42861175523851003,0.9510703488237768,0.47493742241945736,0.5639652580559276,0.16307242870873295,0.031707554134688704,3.0300850851540577,2013.3943045354995,29.134925889328834
3728,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0283601647323099,0.0114189442156495,1.0,2006.0,0.43107207436724415,0.7302186400282147,0.8640855936302965,0.0,0.12032972396828434,0.2967937950227695,0.22215908032840315,0.3795847315432693,2.241568760813893,1.8088913675157363,0.9187359027515877,0.66128530004939,0.4660715709058193,0.23588310060810158,0.2415498019908937,0.3697070445785108,0.0,0.0,0.8261478913065754,0.1255053598145356,0.523244380371084,0.058577913250330904,0.09219034730796083,0.7726679412654037,0.8837659904147863,0.20591364555744773,0.3870840432588465,0.617342051325612,0.6070313799590893,0.0,0.46631902866165253,0.0,0.5988468039378504,0.8880444869445332,0.9591594963962539,0.8477590461116316,0.1580455630007223,0.0752375398903016,6.619820689830737,2007.739976167311,26.211500340133767
3728,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0283601647323099,0.0114189442156495,1.0,2006.0,0.6756871236173183,0.35476341739794637,0.5917374730730726,0.0,0.3490556443076338,0.5523754335725308,0.42467467984354534,0.6198285259715871,1.2204067245559405,1.1260364390524424,0.3489775394582284,0.7930140913979976,0.06548281672447676,0.5390330046655775,0.7555916155285753,0.31491457400062584,0.0,0.0,0.7648860443785094,0.9191349359827281,0.525173358333447,0.7129995969873686,0.7565484930901418,0.972755640584038,0.5217084231217654,0.22676249143009586,0.5719622455774758,0.6505762841630316,0.09616713970896762,0.0,0.3521527344665233,0.0,0.6821825186231669,0.27287992908888903,0.757039642363084,0.3563320706860428,0.12652871112447403,0.020448630663118514,0.6188946943741476,2003.3603095209735,23.718204433364594
3728,GradientBoostingClassifier_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0283601647323099,0.0114189442156495,1.0,2006.0,0.6098802415153495,0.6313087730305539,0.11579338791298222,0.0,0.8964423146260844,0.1872530026671384,0.156976400804958,0.9056223443303771,2.192315889802282,2.0037057031206804,0.9052942003585249,0.4113021031755444,0.14339468782467057,0.9223316864427743,0.9523397554419321,0.38740473061643876,0.0,0.0,0.6658991887771352,0.7219198796820256,0.549137207026749,0.20056248357638795,0.4401433021857055,0.6408532824498245,0.16547059830656896,0.7783334376967419,0.6628961694259079,0.6830532474515052,0.5821158572601325,0.0,0.5303925130172941,0.0,0.7157150339222271,0.035958811937229274,0.33496637121555606,0.24916212853420594,0.1730872857450945,0.06758052610534582,7.2266364245994055,2006.0694360349296,24.342079737996947
