id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e)
7fe73118-87a3-4a1f-8c27-8246a48e7834,GradientBoostingClassifier,BASE_LINE,SMOTE,SMOTE,0.705,0.742857143,0.635,0.742857143,0.616666667,0.818897638,140,0.295,0.297112861,2.257777778,0.181102362,0.205426357,2.606060606,0.257142857,0.39787234,2.968421053,0.493150685,0.203252033,1.438596491,0.383333333,0.066666667,1.2,0.166304441,0.257142857,0.383333333,0.616666667,0.742857143,0.506849315,36,23,36,23,37,73,127,37,104,0.818897638,0.232269504,-0.165602837,0.140442929,0.009862108,0.009039758,0.644233444,0.207518365,0.344980825,0.576722535,0.485139158,0.590697674,-0.39787234,0.39787234,-0.001087162,-0.277165354,0.237715543,0.616666667,0.742857143,-0.39787234,0.7,[0.721],60,-0.073490814,0.716330516,0.779026217,0.342218914,0.295,0.679761905,0.679761905,0.792332405,-32674.37042,-0.331205674,0.673899509,0.74016682,0.694629628,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,RandomForestClassifier,BASE_LINE,SMOTE,SMOTE,0.735,0.785714286,0.665,0.785714286,0.616666667,0.827067669,140,0.265,0.320734908,2.508641975,0.172932331,0.201465201,2.527777778,0.214285714,0.440425532,3.76,0.447761194,0.25,1.6,0.383333333,0.036363636,1.1,0.141627963,0.214285714,0.383333333,0.616666667,0.785714286,0.552238806,30,23,30,23,37,67,133,37,110,0.827067669,0.238394584,-0.202030948,0.072969782,0.002662295,0.002843329,0.645869287,0.208573568,0.345813041,0.532217931,0.017090564,0.558241758,-0.440425532,0.440425532,0.024267399,-0.316535433,0.200833241,0.616666667,0.785714286,-0.440425532,0.7,[0.721],60,-0.073490814,0.716330516,0.805860806,0.390673394,0.265,0.701190476,0.701190476,0.842852653,-29343.29969,-0.404061896,0.63545261,0.768801036,0.674446845,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,RidgeClassifierCV,BASE_LINE,SMOTE,SMOTE,0.7,0.792857143,0.71,0.792857143,0.483333333,0.781690141,140,0.3,0.297112861,2.257777778,0.218309859,0.215425532,2.35,0.207142857,0.340425532,3.133333333,0.5,0.25974026,1.571428571,0.516666667,0.145454545,1.32,0.146995393,0.207142857,0.516666667,0.483333333,0.792857143,0.5,29,31,29,31,29,58,142,29,111,0.781690141,0.242940039,-0.097485493,0.085097725,0.003620811,0.003416881,0.641002616,0.205442177,0.343387008,0.542209171,-0.087721857,0.720567376,-0.340425532,0.340425532,0.022157364,-0.206824147,0.202797814,0.483333333,0.792857143,-0.340425532,0.7,[0.721],60,-0.073490814,0.716330516,0.787234043,0.278926754,0.3,0.638095238,0.638095238,0.700300267,-32927.51991,-0.194970986,0.758625447,0.741058655,0.752678037,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,NuSVC,BASE_LINE,SMOTE,SMOTE,0.7,0.8,0.72,0.8,0.466666667,0.777777778,140,0.3,0.297112861,2.257777778,0.222222222,0.208333333,2.25,0.2,0.35106383,3.357142857,0.5,0.262672811,1.581632653,0.533333333,0.115151515,1.2375,0.143983083,0.2,0.533333333,0.466666667,0.8,0.5,28,32,28,32,28,56,144,28,112,0.777777778,0.233107672,-0.117956157,0.083446635,0.00348167,0.003314249,0.641411008,0.205704041,0.343584359,0.536624792,-0.0719735,0.705555556,-0.35106383,0.35106383,0.027169739,-0.222572178,0.197655312,0.466666667,0.8,-0.35106383,0.7,[0.721],60,-0.073490814,0.716330516,0.788732394,0.272165527,0.3,0.633333333,0.633333333,0.7080389,-35743.8131,-0.235912315,0.743725286,0.741721854,0.743056274,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,LinearDiscriminantAnalysis,BASE_LINE,SMOTE,SMOTE,0.69,0.8,0.73,0.8,0.433333333,0.767123288,140,0.31,0.281364829,2.116666667,0.232876712,0.197916667,2.117647059,0.2,0.340425532,3.133333333,0.518518519,0.230414747,1.476190476,0.566666667,0.084848485,1.164705882,0.145678198,0.2,0.566666667,0.433333333,0.8,0.481481481,28,34,28,34,26,54,146,26,112,0.767123288,0.212637008,-0.127788524,0.098615686,0.004862527,0.004538227,0.641411008,0.205704041,0.343584359,0.539774393,0.24875038,0.705555556,-0.340425532,0.340425532,0.01624904,-0.222572178,0.199247063,0.433333333,0.8,-0.340425532,0.7,[0.721],60,-0.073490814,0.716330516,0.783216783,0.240848042,0.31,0.616666667,0.616666667,0.69546959,-39151.05925,-0.255577047,0.745398675,0.733659278,0.741444021,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,RidgeClassifierCV,BASE_LINE,SMOTE,HYPERPARAMETER,0.7,0.792857143,0.71,0.792857143,0.483333333,0.781690141,140,0.3,0.297112861,2.257777778,0.218309859,0.215425532,2.35,0.207142857,0.340425532,3.133333333,0.5,0.25974026,1.571428571,0.516666667,0.145454545,1.32,0.146995393,0.207142857,0.516666667,0.483333333,0.792857143,0.5,29,31,29,31,29,58,142,29,111,0.781690141,0.242940039,-0.097485493,0.085097725,0.003620811,0.003416881,0.641002616,0.205442177,0.343387008,0.542209171,-0.087721857,0.720567376,-0.340425532,0.340425532,0.022157364,-0.206824147,0.202797814,0.483333333,0.792857143,-0.340425532,0.7,[0.721],60,-0.073490814,0.716330516,0.787234043,0.278926754,0.3,0.638095238,0.638095238,0.700300267,-32927.51991,-0.194970986,0.758625447,0.741058655,0.752678037,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,AdaBoostClassifier,BASE_LINE,SMOTE,HYPERPARAMETER,0.655,0.707142857,0.635,0.707142857,0.533333333,0.779527559,140,0.345,0.257742782,1.935238095,0.220472441,0.230421687,2.59375,0.292857143,0.255319149,2.043478261,0.561643836,0.191558442,1.366459627,0.466666667,0.236363636,1.65,0.194901198,0.292857143,0.466666667,0.533333333,0.707142857,0.438356164,41,28,41,28,32,73,127,32,99,0.779527559,0.245841393,-0.009477756,0.105897135,0.005607102,0.005038854,0.639376749,0.204401313,0.342616971,0.62434157,-0.087721857,0.816064257,-0.255319149,0.255319149,-0.019431623,-0.120209974,0.274782237,0.533333333,0.707142857,-0.255319149,0.7,[0.721],60,-0.073490814,0.716330516,0.741573034,0.228901393,0.345,0.620238095,0.620238095,0.626116561,-27650.44547,-0.018955513,0.848454537,0.695603202,0.790549608,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,AdaBoostClassifier,BASE_LINE,ROS,ROS,0.655,0.65,0.555,0.65,0.666666667,0.81981982,140,0.345,0.167454068,1.559649123,0.18018018,0.197478992,3.238095238,0.35,0.159574468,1.46875,0.550561798,0.082627119,1.15234375,0.333333333,0.218181818,2.2,0.221589549,0.35,0.333333333,0.666666667,0.65,0.449438202,49,20,49,20,40,89,111,40,91,0.81981982,0.188878143,0.029303675,0.133613698,0.00892631,0.008180612,0.639105151,0.204227697,0.342491971,0.66571698,-0.213873142,0.871568627,-0.159574468,0.218181818,-0.057425936,-0.068766404,0.318793501,0.666666667,0.65,-0.159574468,0.7,[0.721],60,-0.073490814,0.716330516,0.725099602,0.292001781,0.345,0.658333333,0.658333333,0.639041747,-27688.89242,0.05860735,0.900644761,0.688269511,0.816648617,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,GradientBoostingClassifier,BASE_LINE,ROS,ROS,0.675,0.664285714,0.555,0.664285714,0.7,0.837837838,140,0.325,0.167454068,1.559649123,0.162162162,0.164092664,2.349206349,0.335714286,0.191489362,1.620689655,0.528089888,0.077830189,1.142241379,0.3,0.127272727,1.466666667,0.207910126,0.335714286,0.3,0.7,0.664285714,0.471910112,47,18,47,18,42,89,111,42,93,0.837837838,0.159381044,-0.032108317,0.069706928,0.002429528,0.002265246,0.639369418,0.204396627,0.342613574,0.644841261,-0.476504465,0.800900901,-0.191489362,0.191489362,-0.043131238,-0.116010499,0.302579532,0.7,0.664285714,-0.191489362,0.7,[0.721],60,-0.073490814,0.716330516,0.741035857,0.335911824,0.325,0.682142857,0.682142857,0.704045316,-34356.75751,-0.064216634,0.860243794,0.70647816,0.80205449,,,,,,,
7fe73118-87a3-4a1f-8c27-8246a48e7834,RandomForestClassifier,BASE_LINE,ROS,ROS,0.7,0.778571429,0.69,0.778571429,0.516666667,0.789855072,140,0.3,0.222572178,1.911827957,0.210144928,0.172043011,2.066666667,0.221428571,0.229787234,2.35,0.5,0.196078431,1.416666667,0.483333333,0.145454545,1.32,0.152994592,0.221428571,0.483333333,0.516666667,0.778571429,0.5,31,29,31,29,31,62,138,31,109,0.789855072,0.18762089,-0.042166344,0.091492669,0.004185454,0.00389795,0.639471567,0.204461942,0.342660995,0.553162892,-0.188263086,0.819354839,-0.229787234,0.229787234,0.01201771,-0.132283465,0.213093449,0.516666667,0.778571429,-0.229787234,0.7,[0.721],60,-0.073490814,0.716330516,0.784172662,0.292534202,0.3,0.647619048,0.647619048,0.674926775,-31376.73576,-0.084332689,0.84830455,0.739699467,0.808724686,,,,,,,
