id,algorithm,stage,intervention,process,accuracy,recall,selection_rate,sensitivity,specificity,precision,num_positives,error_rate,error_rate_difference,error_rate_ratio,false_discovery_rate,false_discovery_rate_difference,false_discovery_rate_ratio,false_negative_rate,false_negative_rate_difference,false_negative_rate_ratio,false_omission_rate,false_omission_rate_difference,false_omission_rate_ratio,false_positive_rate,false_positive_rate_difference,false_positive_rate_ratio,generalized_entropy_index,generalized_false_negative_rate,generalized_false_positive_rate,generalized_true_negative_rate,generalized_true_positive_rate,negative_predictive_value,num_false_negatives,num_false_positives,num_generalized_false_negatives,num_generalized_false_positives,num_generalized_true_negatives,num_pred_negatives,num_pred_positives,num_true_negatives,num_true_positives,positive_predictive_value,average_abs_odds_difference,average_odds_difference,between_all_groups_coefficient_of_variation,between_all_groups_generalized_entropy_index,between_all_groups_theil_index,between_group_coefficient_of_variation,between_group_generalized_entropy_index,between_group_theil_index,coefficient_of_variation,differential_fairness_bias_amplification,disparate_impact,equal_opportunity_difference,equalized_odds_difference,average_predictive_value_difference,statistical_parity_difference,theil_index,true_negative_rate,true_positive_rate,true_positive_rate_difference,base_rate,consistency,num_negatives,mean_difference,smoothed_empirical_differential_fairness,f1_score,matthews_corrcoef,zero_one_loss,roc_auc_score,balanced_accuracy,fair_utility,log_likelihood,disparate_mistreatment,h_mean_fairness,h_mean_performance,h_mean_mixed,Total_real_time,Total_CPU_usage (%),Total_GPU_usage (%),Total_CPU_time (s),Total_GPU_time (s),Energy_consumption (Ws),CO2_emissions (gCO2e),equal_opportunity_difference_abs
658b7311-8759-4009-be67-490e6db4d241,XGBClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.8754521258445369,0.6645750142612664,0.20330307786801338,0.6645750142612664,0.9417780568762896,0.7821416582745888,3506.0,0.12454787415546309,-0.04954883054783765,0.6239093613447767,0.21785834172541121,0.003301116554128597,1.0151717983043285,0.3354249857387336,0.051338537426368513,1.1551823972206139,0.10073667980126777,-0.04399132773430542,0.5919970986460348,0.058221943123710415,-0.033348919975580926,0.47607387001326396,0.06631122069614401,0.3354249857387336,0.058221943123710415,0.9417780568762896,0.6645750142612664,0.8992633201987322,1176.0,649.0,1176.0,649.0,10498.0,11674.0,2979.0,10498.0,2330.0,0.7821416582745888,0.04234372870097472,-0.04234372870097472,0.0023242802583458284,2.7011393596680756e-06,2.6969387238902748e-06,0.0023242802583458284,2.7011393596680756e-06,2.6969387238902748e-06,0.3641736418142972,0.07520559463443588,0.5365424617655712,-0.051338537426368513,0.051338537426368513,-0.023646222144216994,-0.1010251580469491,0.10031944460323718,0.9417780568762896,0.6645750142612664,-0.051338537426368513,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.7185813415574402,0.6427845684097576,0.12454787415546309,0.8031765355687781,0.803176535568778,0.8371860248898912,-274797244.9766623,-0.017989617450787587,0.9486614625736315,0.6905238201081723,0.7594035523858934,16.078527212142944,11.5,0.0,187.8460215330124,0.0,782.6917563875517,0.06761587117681349,0.051338537426368513
658b7311-8759-4009-be67-490e6db4d241,GradientBoostingClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.8694465297208762,0.612093553907587,0.18419436292909303,0.612093553907587,0.95039023952633,0.7951092997406447,3506.0,0.13055347027912378,-0.04613387481568498,0.6638856031462252,0.20489070025935532,0.042372705050189835,1.2105820926385442,0.387906446092413,0.05316036907555516,1.1387472592716044,0.11376944955663376,-0.049287147780601046,0.5946202620400115,0.04960976047367004,-0.021745491386608945,0.590869101572914,0.07140914642900599,0.387906446092413,0.04960976047367004,0.95039023952633,0.612093553907587,0.8862305504433662,1360.0,553.0,1360.0,553.0,10594.0,11954.0,2699.0,10594.0,2146.0,0.7951092997406447,0.037452930231082024,-0.037452930231082024,0.007634840528623222,2.914539494875386e-05,2.899749141832211e-05,0.007634840528623222,2.914539494875386e-05,2.899749141832211e-05,0.37791307579655403,0.03511880601164741,0.5584269009915234,-0.0531603690755551,0.0531603690755551,-0.045829926415395454,-0.08691134534141608,0.11201638205246664,0.95039023952633,0.612093553907587,-0.0531603690755551,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.6917002417405318,0.6190659282735557,0.13055347027912378,0.7812418967169585,0.7812418967169585,0.8105016949682969,-196713124.3666083,-0.03141487768894621,0.9468396309244448,0.649466596050541,0.7254094886364567,19.528310537338257,21.6,0.0,385.71910762786865,0.0,1607.1629484494526,0.1388410213799388,0.0531603690755551
658b7311-8759-4009-be67-490e6db4d241,AdaBoostClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.8640551422916809,0.6118083285795779,0.1894492595372961,0.6118083285795779,0.9433928411231721,0.7726945244956772,3506.0,0.1359448577083191,-0.04914445898445208,0.656537274374287,0.22730547550432276,0.017323117949586242,1.0766780645463487,0.38819167142042216,0.08432905512188116,1.2215459620979792,0.11459122674075944,-0.045305554839663184,0.6282334306572495,0.056607158876827844,-0.03207819535022123,0.4811893951329905,0.07391252642656375,0.38819167142042216,0.056607158876827844,0.9433928411231721,0.6118083285795779,0.8854087732592405,1361.0,631.0,1361.0,631.0,10516.0,11877.0,2776.0,10516.0,2145.0,0.7726945244956772,0.058203625236051194,-0.058203625236051194,0.002866640056105919,4.108812605635474e-06,4.100937167983193e-06,0.002866640056105919,4.108812605635474e-06,4.100937167983193e-06,0.38448023727251246,0.1231091753983582,0.5113278869237987,-0.08432905512188116,0.08432905512188116,-0.031314336394624685,-0.09965415017539268,0.11393076401651174,0.9433928411231721,0.6118083285795779,-0.08432905512188116,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.6829035339063992,0.6044664760751977,0.1359448577083191,0.7776005848513751,0.777600584851375,0.8228597578753986,-145752864.919624,-0.05225085977165993,0.915670944878119,0.6454039416278019,0.7158315918854039,17.152925729751587,31.8,0.0,561.1628775119782,0.0,2338.178656299909,0.20199265614146436,0.08432905512188116
658b7311-8759-4009-be67-490e6db4d241,RandomForestClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.8550467481061899,0.6220764403879064,0.2033713232785095,0.6220764403879064,0.9283215214856015,0.7318791946308725,3506.0,0.14495325189381014,-0.05803557029591955,0.6216358759052074,0.2681208053691275,0.0037934658565519364,1.0141646876526367,0.37792355961209356,0.06412528135625689,1.172296210512771,0.11350980896084982,-0.04874500237887795,0.5984281664292268,0.07167847851439849,-0.04218329891283171,0.46295423539625447,0.07728107164703332,0.37792355961209356,0.07167847851439849,0.9283215214856015,0.6220764403879064,0.8864901910391502,1325.0,799.0,1325.0,799.0,10348.0,11673.0,2980.0,10348.0,2181.0,0.7318791946308725,0.05315429013454433,-0.05315429013454433,0.001089704276090691,5.937277046651685e-07,5.93294147381672e-07,0.001089704276090691,5.937277046651685e-07,5.93294147381672e-07,0.39314392185822566,0.1021079198359125,0.5222745622030134,-0.06412528135625695,0.06412528135625695,-0.026269234117714944,-0.1044023094259304,0.11496377300630646,0.9283215214856015,0.6220764403879064,-0.06412528135625695,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.6725254394079556,0.5833945916425294,0.14495325189381014,0.775198980936754,0.775198980936754,0.8164041324814693,-637799550.0966563,-0.021941982443425184,0.9358747186437432,0.6463179730330418,0.7206391481271314,19.334792137145996,43.4,0.0,785.9902467250824,0.0,3274.95936135451,0.28292010038368126,0.06412528135625695
658b7311-8759-4009-be67-490e6db4d241,BaggingClassifier,BASE_LINE,NONE,BASE_LINE_VALUES,0.8491776428035215,0.5858528237307473,0.19190609431515732,0.5858528237307473,0.9319996411590562,0.7304409672830725,3506.0,0.15082235719647852,-0.0588573274212526,0.6306968093067297,0.26955903271692744,0.040344071922444213,1.1517507506478977,0.41414717626925274,0.01734232077007808,1.0420324129826037,0.12262477831264251,-0.05994236048605464,0.5462222216811201,0.06800035884094376,-0.0292342235431508,0.5982124092714532,0.0818601266249622,0.41414717626925274,0.06800035884094376,0.9319996411590562,0.5858528237307473,0.8773752216873575,1452.0,758.0,1452.0,758.0,10389.0,11841.0,2812.0,10389.0,2054.0,0.7304409672830725,0.02328827215661441,-0.02328827215661441,0.009114312984180166,4.153535058679758e-05,4.128418796141232e-05,0.009114312984180166,4.153535058679758e-05,4.128418796141232e-05,0.4046235945294397,-0.02685941694383076,0.5942459226411715,-0.017342320770078024,0.0292342235431508,-0.0501432162042494,-0.08274480306407282,0.1237990268361973,0.9319996411590562,0.5858528237307473,-0.017342320770078024,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.6502057613168725,0.5610339665815821,0.15082235719647852,0.7589262324449018,0.7589262324449018,0.7766003130928727,-1344469810.4591346,0.01189190277307272,0.9826576792299221,0.6163540885221306,0.7038063051631949,16.956896781921387,53.099999999999994,0.0,950.9774663925172,0.0,3962.406109968821,0.34230786116675094,0.017342320770078024
658b7311-8759-4009-be67-490e6db4d241,BernoulliNB,BASE_LINE,NONE,BASE_LINE_VALUES,0.8060465433699584,0.735596120935539,0.3066948747696717,0.735596120935539,0.8282048981788822,0.5738762794837561,3506.0,0.1939534566300416,-0.08239244999061635,0.5998902506078018,0.42612372051624386,-0.011025512000018944,0.9741710895516604,0.26440387906446094,0.18881199814823685,1.7628960735305974,0.09124913869475341,-0.019776409895388147,0.791396425749026,0.1717951018211178,-0.12228447039069336,0.36212483080718255,0.08311710175700358,0.26440387906446094,0.1717951018211178,0.8282048981788822,0.735596120935539,0.9087508613052466,927.0,1915.0,927.0,1915.0,9232.0,10159.0,4494.0,9232.0,2579.0,0.5738762794837561,0.15554823426946512,-0.15554823426946512,0.02803976302043793,0.0003931141551211592,0.00040078217210336896,0.02803976302043793,0.0003931141551211592,0.00040078217210336896,0.4077182894033663,0.3078568218121598,0.425297044966181,-0.1888119981482369,0.1888119981482369,-0.004375448947684629,-0.19231715782072306,0.10447985389931141,0.8282048981788822,0.735596120935539,-0.1888119981482369,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.64475,0.5216374927371681,0.1939534566300416,0.7819005095572106,0.7819005095572107,0.9035237531932299,-329970419.1625262,-0.06652752775754349,0.8111880018517631,0.6871835864641619,0.7240797112778353,15.373847007751465,63.39999999999999,0.0,1109.8105887413026,0.0,4624.210786422094,0.3994804318270198,0.1888119981482369
658b7311-8759-4009-be67-490e6db4d241,NN_CONFIG,BASE_LINE,NONE,NN,0.8388043404081076,0.396748431260696,0.11178598239268409,0.396748431260696,0.9778415717233336,0.8492063492063492,3506.0,0.16119565959189242,-0.06769672027733986,0.6041859361562071,0.15079365079365079,0.003945719432912997,1.0262233211868819,0.6032515687393041,0.033507335217023426,1.0558222411339973,0.16250480215136381,-0.0739846767260079,0.5743950381659398,0.022158428276666368,-0.01264749745831459,0.4777590872522489,0.09519662527383106,0.6032515687393041,0.022158428276666368,0.9778415717233336,0.396748431260696,0.8374951978486362,2115.0,247.0,2115.0,247.0,10900.0,13015.0,1638.0,10900.0,1391.0,0.8492063492063492,0.023077416337669035,-0.023077416337669035,0.020732908550965344,0.00021492674849134597,0.00021201212779153446,0.020732908550965344,0.00021492674849134597,0.00021201212779153446,0.43634075050086957,0.08098554001814917,0.5326431831301806,-0.03350733521702348,0.03350733521702348,-0.03896519807946045,-0.05604997915509971,0.163155018695422,0.9778415717233336,0.396748431260696,-0.03350733521702348,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.5408242612752722,0.5071799824130135,0.16119565959189242,0.6872950014920148,0.6872950014920148,0.7031559943882449,,-0.020859837758708838,0.9664926647829766,0.4577163540638368,0.5551250937535338,,,,,,,,0.03350733521702348
658b7311-8759-4009-be67-490e6db4d241,BaggingClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.8667167133010305,0.5904164289788933,0.17655087695352487,0.5904164289788933,0.953619808020095,0.8001546192500967,3506.0,0.1332832866989695,-0.04603043790492478,0.6711436370101096,0.19984538074990335,0.036847556821090865,1.1872360863735516,0.40958357102110665,0.0748248008556423,1.1857237669760576,0.11901210011602852,-0.04835804418553985,0.6182873199631298,0.04638019197990491,-0.022494653899789697,0.5504922693943524,0.07361982347453343,0.40958357102110665,0.04638019197990491,0.953619808020095,0.5904164289788933,0.8809878998839715,1436.0,517.0,1436.0,517.0,10630.0,12066.0,2587.0,10630.0,2070.0,0.8001546192500967,0.04865972737771597,-0.04865972737771597,0.006927029612082055,2.399186962333083e-05,2.3881308871248813e-05,0.006927029612082055,2.399186962333083e-05,2.3881308871248813e-05,0.38371818688858994,0.08623568785710156,0.530497611199424,-0.07482480085564225,0.07482480085564225,-0.04260280050331536,-0.08895953119001652,0.1169559752562226,0.953619808020095,0.5904164289788933,-0.07482480085564225,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.6794682422451994,0.608741499299752,0.1332832866989695,0.7720181184994942,0.7720181184994942,0.8095843096763369,-180325816.0236212,-0.052330146955852606,0.9251751991443578,0.6318199160625715,0.7064915488919595,,,,,,,,0.07482480085564225
658b7311-8759-4009-be67-490e6db4d241,RandomForestClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.8603698901248891,0.5490587564175698,0.1631065310857845,0.5490587564175698,0.958284740288867,0.805439330543933,3506.0,0.13963010987511093,-0.050708426575320154,0.655039470706513,0.19456066945606695,0.06732665481612696,1.3575903455552625,0.4509412435824301,0.022402742525102548,1.0499019917237455,0.12892440675201827,-0.06071100130382087,0.5612115558243735,0.04171525971113304,-0.01231557282681469,0.7183114568141307,0.07840252152507265,0.4509412435824301,0.04171525971113304,0.958284740288867,0.5490587564175698,0.8710755932479818,1581.0,465.0,1581.0,465.0,10682.0,12263.0,2390.0,10682.0,1925.0,0.805439330543933,0.01735915767595862,-0.01735915767595862,0.014914591208980086,0.00011122251546549303,0.0001101297753386458,0.014914591208980086,0.00011122251546549303,0.0001101297753386458,0.3959861652256873,-0.04565721716512594,0.6053594818559186,-0.022402742525102548,0.022402742525102548,-0.06401882805997387,-0.06828377537673462,0.12683804150828898,0.958284740288867,0.5490587564175698,-0.022402742525102548,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.6529850746268657,0.5858544588980087,0.13963010987511093,0.7536717483532185,0.7536717483532185,0.7667548550687974,-173666775.01679167,-0.010087169698287858,0.9775972574748976,0.5965292841648591,0.685613457544306,,,,,,,,0.022402742525102548
658b7311-8759-4009-be67-490e6db4d241,GradientBoostingClassifier,BASE_LINE,HYPERPARAMETER,HYPERPARAMETER,0.8757251074865215,0.659155733029093,0.20043677062717533,0.659155733029093,0.9438413923028618,0.7868573374191352,3506.0,0.12427489251347845,-0.04538258830504338,0.6532205393945313,0.21314266258086484,0.022640026871723506,1.107181394820536,0.34084426697090703,0.059378142809252465,1.1769701511177721,0.10199726869238648,-0.04297441544116952,0.605365662125208,0.05615860769713824,-0.02890991511184006,0.5250223101695574,0.06644353056408978,0.34084426697090703,0.05615860769713824,0.9438413923028618,0.659155733029093,0.8980027313076135,1195.0,626.0,1195.0,626.0,10521.0,11716.0,2937.0,10521.0,2311.0,0.7868573374191352,0.04414402896054626,-0.04414402896054626,0.003359258490244319,5.6423088021392706e-06,5.629643418357708e-06,0.003359258490244319,5.6423088021392706e-06,5.629643418357708e-06,0.36453677609835133,0.06409222441041451,0.5425356439723376,-0.059378142809252465,0.059378142809252465,-0.03280722115644651,-0.09822114766515365,0.10122314876588313,0.9438413923028618,0.659155733029093,-0.059378142809252465,0.23926840919948134,[0.7590664],11147.0,-0.10738356521753481,0.5459708445166045,0.7173676858606239,0.642626370993966,0.12427489251347845,0.8014985626659775,0.8014985626659774,0.8368799384281406,-237092775.6886876,-0.030468227697412406,0.9406218571907475,0.6870308435525828,0.7548681577053691,,,,,,,,0.059378142809252465
